"LOCATION","Country","CAT","Category","ACT","Activity","UNIT","Unit","VAR","Variable","SRC","Source","TIME","Time","Value","Flag Codes","Flags"
"GRC","Greece","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",285713,,
"GRC","Greece","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2006","2006",284662,,
"GRC","Greece","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2010","2010",4979,,
"GRC","Greece","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR10","Animal waste","SOURCE30","EUROSTAT","2010","2010",4979,,
"GRC","Greece","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2004","2004",284662,,
"GRC","Greece","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2006","2006",284662,,
"GRC","Greece","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",26,,
"GRC","Greece","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2006","2006",26,,
"GRC","Greece","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR5","Animal and vegetal waste","SOURCE30","EUROSTAT","2004","2004",425,,
"GRC","Greece","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR5","Animal and vegetal waste","SOURCE30","EUROSTAT","2006","2006",421,,
"GRC","Greece","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2004","2004",26,,
"GRC","Greece","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2006","2006",26,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",192046,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2006","2006",312137,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2008","2008",99874,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2010","2010",53066,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR10","Animal waste","SOURCE30","EUROSTAT","2010","2010",35459,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2004","2004",77193,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2006","2006",132664,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2008","2008",14825,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR517","Vegetable waste","SOURCE30","EUROSTAT","2010","2010",17607,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",19,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2006","2006",31,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2008","2008",10,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2010","2010",5,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR10","Animal waste","SOURCE30","EUROSTAT","2010","2010",4,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2004","2004",8,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2006","2006",13,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2008","2008",1,,
"HUN","Hungary","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR517","Vegetable waste","SOURCE30","EUROSTAT","2010","2010",2,,
"ISL","Iceland","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",400,,
"ISL","Iceland","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",1,,
"IRL","Ireland","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2009","2009",13645,,
"IRL","Ireland","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR5","Animal and vegetal waste","SOURCE30","EUROSTAT","2009","2009",13645,,
"IRL","Ireland","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR10","Animal waste","SOURCE30","EUROSTAT","2009","2009",12435,,
"IRL","Ireland","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR517","Vegetable waste","SOURCE30","EUROSTAT","2009","2009",1210,,
"IRL","Ireland","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2009","2009",3,,
"IRL","Ireland","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR5","Animal and vegetal waste","SOURCE30","EUROSTAT","2009","2009",3,,
"IRL","Ireland","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR10","Animal waste","SOURCE30","EUROSTAT","2009","2009",3,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",169774,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2006","2006",98864,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2008","2008",101636,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2010","2010",74120,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR10","Animal waste","SOURCE30","EUROSTAT","2010","2010",16878,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2004","2004",19519,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2006","2006",14756,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2008","2008",4889,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR517","Vegetable waste","SOURCE30","EUROSTAT","2010","2010",57242,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",3,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2006","2006",2,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2008","2008",2,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2010","2010",1,,
"ITA","Italy","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR517","Vegetable waste","SOURCE30","EUROSTAT","2010","2010",1,,
"LUX","Luxembourg","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",691,,
"LUX","Luxembourg","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2006","2006",691,,
"LUX","Luxembourg","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2008","2008",330,,
"LUX","Luxembourg","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2010","2010",497,,
"LUX","Luxembourg","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR517","Vegetable waste","SOURCE30","EUROSTAT","2010","2010",497,,
"LUX","Luxembourg","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",2,,
"LUX","Luxembourg","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2006","2006",1,,
"LUX","Luxembourg","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2008","2008",1,,
"LUX","Luxembourg","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2010","2010",1,,
"LUX","Luxembourg","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR517","Vegetable waste","SOURCE30","EUROSTAT","2010","2010",1,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",1745758,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2006","2006",1671201,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2008","2008",2501840,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2010","2010",1496531,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR4","Animal and mixed wastes from food preparation and products, including sludges from washing and cleaning; separately collected biodegradable kitchen an","SOURCE30","EUROSTAT","2004","2004",1745758,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR10","Animal waste","SOURCE30","EUROSTAT","2010","2010",256,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2006","2006",109012,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2008","2008",68,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR517","Vegetable waste","SOURCE30","EUROSTAT","2010","2010",1496275,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",107,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2006","2006",100,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2008","2008",103,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2010","2010",90,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2006","2006",7,,
"NLD","Netherlands","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR517","Vegetable waste","SOURCE30","EUROSTAT","2010","2010",90,,
"NOR","Norway","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",106169,,
"NOR","Norway","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2006","2006",112564,,
"NOR","Norway","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2008","2008",127240,,
"NOR","Norway","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2010","2010",150681,,
"NOR","Norway","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR10","Animal waste","SOURCE30","EUROSTAT","2010","2010",150681,,
"NOR","Norway","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2004","2004",29291,,
"NOR","Norway","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2006","2006",29020,,
"NOR","Norway","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","TONNES","tonnes","FWVAR12","Animal waste of food preparation and products","SOURCE30","EUROSTAT","2008","2008",29020,,
"NOR","Norway","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2004","2004",23,,
"NOR","Norway","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2006","2006",24,,
"NOR","Norway","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2008","2008",27,,
"NOR","Norway","WIG","2. Waste in general","AGRICULTURALPRODUCTION","Agricultural production","KGBYCAPITA","kg/capita","FWVAR3","Animal and mixed food waste; vegetal waste","SOURCE30","EUROSTAT","2010","2010",31,,
