"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1944.58517270172","2033.4710948852","2124.03258290951","2560.02907681967","3177.33463830194","3709.24178896023","3330.56361122177","3106.19247884252","3030.73062792517","3302.29628416338","3591.8121659527","4009.19373881966","3843.47515940706","3779.79174149285","3469.19246047962","4044.16565669465","4087.36414239553","4356.34182492654","4934.67176753061","4665.0284748277","4564.37775730625","5033.94125420344","5115.45788710921","4895.70921492969","",
"Pacific island small states","PSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2655.18034304275","2684.58872351189","2846.74943994171","2943.41883733996","3097.02670304017","3224.93607769853","3348.960074772","3309.16346182096","3362.50943667773","3567.70960721066","3568.65466475247","3662.32172413073","3765.52721012953","3872.04342646394","4103.98455385445","4268.65117066811","4444.58485093714","4542.63148490682","4649.69851896444","4551.20876448654","4679.77782943834","4904.72821944781","5020.07797661948","5201.04921284338","5458.7869054843","5634.87587079684","5730.8984305421","5963.43384623999","",
"Post-demographic dividend","PST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17839.9707093858","18526.4654366186","19161.1752350552","19673.721430033","20546.9031782941","21434.9230094203","22358.4896229396","23376.6869789507","24163.998971001","25219.3021126454","26819.8681352245","27770.5098133148","28746.8082392201","29675.6004967434","31282.5831141131","32810.1244940671","34894.8284565672","36590.9307913322","37477.0587438648","36436.032924216","37761.0974881748","39175.2671892942","40214.3450485483","41634.2810415346","42808.3351162273","43904.1201356935","45091.3526751773","46994.2581858202","",
"French Polynesia","PYF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85840.185038079","87578.4563729446","91062.122518478","90327.4995265601","100402.654463671","97743.9313452138","108805.361240679","111933.226046814","114985.088655153","113285.894882575","122580.241766209","129349.916351584","127705.174584665","127182.369095362","127710.936931736","128021.977002627","127640.32865072","128646.760187838","",
"Romania","ROU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5262.41180845273","4776.44788664151","4497.47142666948","4681.24014197351","4976.07286653226","5453.49099582039","5776.3825019834","5604.73457188318","5581.73229946536","5632.32475560351","5877.99208600011","6573.36253108418","7179.18637045299","7820.8657282797","9131.16046525645","9723.53282647353","11687.4986129628","13792.6134295454","16726.7003592391","16492.7575131717","16966.4735580836","17907.6474860581","18931.486711705","19797.3643236467","20623.3534779122","21631.8062099224","23868.138812564","26660.2032841736","",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8015.1220257668","7846.35697992592","6856.06974312592","6418.02667618146","5737.82075824041","5613.28295492244","5517.86212993559","5699.94969819124","5465.05976670673","5914.3414892284","6825.40603759493","7361.38379952194","8037.49948207895","9254.56029742868","10226.7847523037","11822.3709000989","14912.2452959989","16648.2446710673","20163.6116757271","19389.9421268072","20490.1294447295","24310.043965548","25784.5671588395","26240.2745047903","25797.4985295115","24063.0561632112","24071.1468424127","25763.2591955807","",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","565.010913313703","583.991530469037","665.399002335001","665.930741251908","354.975849970017","496.390684107765","552.440982718133","599.777564890461","609.753199547","600.129809812359","629.322997594911","672.816383423072","754.532660200196","773.466842507717","840.552500930036","930.671497228733","1023.32545472444","1102.42228806807","1216.00853424464","1267.10227325924","1340.13350084897","1436.86893683665","1553.30094978238","1613.73374319835","1725.92571586938","1852.66462594079","1936.98856370813","2043.49573308689","",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1272.01140475993","1311.14307593659","1388.25326749556","1451.75058669628","1539.57291435464","1646.63633616199","1755.9304848026","1816.52293374274","1901.201390812","2040.5103102534","2131.89210273666","2232.86506678034","2309.51108029979","2481.86457534362","2696.85033731106","2949.94138061551","3222.86875643947","3494.80257286075","3622.33853002656","3850.31512683883","4132.52537656556","4371.42999588191","4634.1260286917","4934.29723253201","5306.7540563249","5688.49945026424","6114.16911413861","6579.47690509688","",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27434.90781063","31556.8442261846","32576.3379581315","32010.7669277949","32064.3460530653","32058.8787814024","32812.0415222266","33095.0271849562","33769.6550320339","32326.3674875324","34131.5359740304","33613.6992605765","32254.9852049714","35541.819713548","38284.1253941172","40537.4882273856","41772.6039398426","42510.2393459856","44831.2613380814","43045.5676316326","44491.832097865","48524.6324875473","50611.0266689291","51373.6599805801","52790.3031580989","54172.1039657762","54439.8400724306","53893.1476070615","",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1126.57870136208","1219.37716893666","1295.01876638347","1350.51314449632","1356.69299086805","1429.17106223399","1500.05568351864","1641.1802371629","1683.08789800265","1713.35214166312","1812.03961509402","1919.07732647169","2016.18762005221","2154.22271247653","2236.6561793189","2414.96245433833","2667.58897680761","2975.12163464822","3186.55270881157","3230.46777819724","3297.22014761904","3631.66345577089","4175.64388129947","4332.16553291169","4425.74767733883","4582.04810791071","4735.78067506885","4913.98155262738","",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1495.47405692895","1537.13220211152","1544.11970162242","1554.48655006731","1542.53883380117","1614.70010256933","1634.7457579257","1673.1931513636","1748.9262648844","1843.84523646422","1899.24897085674","1981.31359005975","1973.803847445","2092.53402579545","2217.0943261547","2353.65813035638","2419.97790471832","2537.51413472487","2619.35301353382","2619.98569750559","2668.78949371157","2684.32593836259","2791.3191049479","2834.2542974916","2988.74075124581","3120.59197082328","3256.69987312733","3457.53086426293","",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22192.8155162783","23778.6186048558","25273.611289575","28139.2780433778","30893.5304947738","32744.3891826987","34425.4810993039","36665.8487873988","35028.5740142528","37432.0245941418","40974.2427322628","40404.2416041833","42363.9206268779","45795.4425213355","50906.7087965979","55167.7733585973","59993.6976628667","64460.0231694398","63432.3874611921","61641.0824071794","70640.2255087827","75113.2045300368","77748.6058098362","81820.8577303694","85489.4955837889","87298.1682640793","89203.3440330513","94104.7037923047","",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1216.87174009649","1295.83308980685","1451.9231345343","1502.30886644345","1628.4740592226","1749.06670885073","1759.4120011698","1715.12091548836","1716.34455497235","1687.14594609562","1439.65316724707","1319.0351498823","1267.66189723994","1341.51532424859","1409.4687949997","1495.95430738248","1609.50744175041","1731.85865184527","1847.85962333349","1733.98663447796","1833.07793689824","2071.89210075339","2160.11601294903","2216.2104582926","2260.84029090864","2295.33392685522","2352.83535791343","2426.92256081974","",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","808.095774262941","849.707312407534","704.799915441591","735.568675291686","740.664932554946","697.057966105948","720.961333929474","686.499991506798","698.518858316606","681.988192740093","723.293633310753","667.2725641322","818.820070587782","870.377798536009","911.230848798369","944.935826518909","982.075333978557","1059.25918328226","1110.65437236654","1128.25195769563","1175.43599599613","1246.25278946725","1429.59859350425","1716.46765279148","1788.05997028736","1403.62306511832","1472.51244152497","1530.3727869662","",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2936.61691370746","3038.26776261752","3280.24458566704","3505.89110932016","3700.45963083013","3909.85115968332","3970.74863881982","4124.71869755899","4242.40960603601","4365.28063917495","4482.23256172599","4594.57923720804","4711.46530392758","4854.96059722647","5008.3711611742","5284.66320086721","5657.75783939557","5890.14282681191","6106.51144357932","5998.21734745823","6171.85069673281","6511.44372701893","6791.61292962306","7041.52117990203","7281.3191063885","7496.81040492957","7734.85756148099","8023.04913288318","",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49337.2009782673","53037.309960464","58049.8568334487","59970.6662056453","63940.2843926488","64311.9352215822","67247.558332843","71334.9462531251","74419.1422703769","78656.85417212","85460.3027870255","87483.1420958554","75912.4578444127","72350.9870960086","66053.1105030725","61438.6671140619","59890.9371355011","59819.2443551261","60262.5351695277","61806.1291357313","63548.5914887746","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4876.84823317326","5091.40736661928","5566.17531931011","5785.23381179848","5179.01730630177","5726.12906610861","6137.75637575758","6800.92783782075","7197.8728708178","8064.49807920448","8707.00725719079","9610.12426912298","10476.1748683857","11921.850401053","11829.7530355208","12075.4005228357","12967.8919942749","13108.0001056476","13760.1108575785","13771.4181933026","13992.7265774361","14719.595595868","15431.9034790858","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1691.99185230703","1708.66326116846","1697.23894847429","1678.45197792684","1685.02093694023","1730.23851149505","1805.09203721657","1852.78829202326","1869.85592115739","1890.54528539748","1948.98055852426","2028.4569911079","2135.20765114803","2214.09384642605","2363.21252369986","2523.55366765565","2689.60507587416","2866.88918053145","3002.12828745104","3046.4696060687","3176.32037629998","3312.50988861337","3416.44032188878","3565.06092993502","3709.9036028486","3764.99606741421","3758.35084754851","3835.62871391452","",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3373.9613892905","1580.00098314436","2012.3490641947","2045.6133855208","2002.87555095719","1694.94967756568","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1693.00647828721","1709.72017670746","1698.3892160624","1679.68667310352","1686.23407215754","1731.42696307707","1806.33022772254","1854.18533321957","1871.36309003997","1892.06424449322","1950.51568913272","2029.94058973014","2136.67810823424","2215.45034493","2364.51307929187","2524.99207438939","2691.19511799799","2868.6618297853","3003.82609704981","3048.10787529993","3178.03013573401","3314.37498379262","3418.30996667376","3567.02854306056","3711.94505099771","3767.11130854775","3760.54182960867","3837.93139352745","",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9811.59496008229","10293.0478089882","10775.5858460783","11327.8915532262","12441.787475231","13301.7625712656","14920.1719257584","16353.7231121496","17521.0782287028","17580.0176060491","18719.8425202157","20056.1674532431","20726.2253595987","21309.588594764","21844.5932973425","22210.3020234128","22455.5879591796","22930.678801544","",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1635.24642803821","1661.48606338595","1763.61647937541","1837.0201270785","1982.86765967678","2178.33063535344","2255.64846194104","2431.34353005683","2451.95613516809","2587.46403418034","2695.62954237131","2770.29359600702","2888.98523313377","3067.23053851733","3147.89400166516","3243.0563445353","3358.54837867339","",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6693.13622750204","6970.17975745998","7029.81039563351","6601.25296494415","6859.33388968559","6896.87003383722","6993.52060029134","7421.08056497259","7580.94702151303","7500.74901862238","7743.21015373553","8159.8825533289","8423.6098132945","9033.95406677121","9963.27016007824","10632.1260112917","11471.1288584472","12245.8104614655","12866.713666586","13215.2604646734","13920.671105915","14887.814225339","15422.3381532048","15990.6810173863","16174.2088503763","15638.8469894274","14792.6685117892","15191.194951252","",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7135.34855138661","7428.51703661493","8026.26378399049","8648.07634396241","9360.74371399607","10068.382465844","10613.2046577645","10700.7066033767","11356.6584903177","12371.3557595516","13294.4945941052","14139.7394120496","15188.1863491952","16616.1345443472","18864.6447374545","21165.11305279","23691.6438756506","23059.2356368899","24962.279367295","25835.0047572051","26647.4219627674","27897.5985749197","28927.6687644359","29691.5230297998","30895.9894265554","32371.2229547652","",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13556.1142247384","14271.9543195627","15270.9271461203","16040.7072074063","17067.1629112275","18050.3756033208","18955.2830972556","20305.0222228046","21133.636591287","22776.855591449","23945.2553423533","25763.1614880361","27605.6371039673","29624.1901825066","27475.9859021907","27739.3482210448","28804.7015194266","28900.8780286843","29796.8119898561","30854.0994056602","31623.7121006491","33234.0903986706","36387.4643533161","",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20098.0462664176","20400.0744549249","20502.62582544","20435.8069467611","21571.4402676531","22789.5916199031","23605.2793214605","24463.9052132126","25504.2226735359","27148.3768848487","29280.5027395447","29633.9724875383","30587.762515156","31472.7648081708","33528.0063995136","33967.1875268405","37418.3030981141","40579.7784450858","41853.6961806504","39652.772639778","41632.685889429","43808.5011571571","44774.3868965168","45721.9948552973","46572.4559903105","48436.9751196205","49084.0655443068","51404.7853914838","",
"Eswatini","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3475.26056044028","3554.091657633","3667.85193354314","3796.37392098704","3895.41996578002","4086.05291297154","4228.20766425868","4335.83172913368","4400.53088792562","4513.40629665487","4627.26827592732","4731.55899586939","4977.49548049171","5242.39823740591","5542.70351267927","6004.90723730145","6474.55415671266","6832.4088029723","6899.65567333668","6930.61690127623","7147.2119635456","7323.99766548019","7673.21565189233","8156.96507067438","8317.13128343876","8285.94766283935","8491.42409141657","8659.16154802414","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31814.0306801338","33410.6762384118","36340.2446386765","36245.9068741366","35356.2713128215","35547.7010183597","35051.3224796122","34568.3840473952","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9186.42701216073","9625.1624380038","10501.2856749032","11181.9007747334","11030.6503236425","11004.7567959401","11585.4612366837","13039.3542466249","14011.7816510415","14210.6383851035","14622.9807083294","14603.7635959549","14555.8850773712","14131.1212968352","14158.1463527116","15856.1463576344","17512.3812455424","19750.967274816","19270.2626005837","19126.7803559339","19948.4136064457","22556.5825709346","23051.7898859796","24412.8872975877","25594.1030764322","26546.4035874995","27672.5181920372","29327.5662949707","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","717.542010876314","779.425046077998","833.99250680018","697.027325670949","758.953489977808","758.752184477951","763.49355502863","792.85761196391","827.790252856567","805.387267452468","787.037836344938","865.570412570743","917.61007341325","1033.33757647457","1366.67080046066","1596.45609277137","1599.82053464178","1640.39004261919","1668.18102711537","1695.5598370134","1885.80231785228","1863.84560539765","2000.52260250592","2081.46816657719","2194.36347800739","2207.63074846573","2028.01493015323","1945.29499684632","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1454.41006472511","1594.43009714087","1773.49085448671","1978.67794139954","2199.70406752426","2429.7306663414","2658.85254843487","2851.89259735147","2875.22524122866","3057.63215549588","3324.1071187969","3586.76927717978","3886.17079087048","4265.14335116756","4727.07292349532","5297.18656101709","5983.49142537567","6815.58201751708","7465.92902377323","8022.38353606187","8836.56978365227","9695.51830752783","10539.8971437853","11401.9683360911","12300.1669727042","13134.8423035953","14007.8435169279","15095.0580922442","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6429.59698868893","6235.87338489484","5773.63333734326","5591.54929242866","5162.73526117587","5216.63482945687","5345.65377514444","5602.43510514421","5692.48675641163","5893.41684273806","6527.99815030874","6901.80352998502","7388.19363097759","8092.84881765755","9023.45867927722","10029.6397810021","11862.6538972999","13222.2435663048","15088.6712439951","14713.9357154001","15741.7224583187","17780.2959521863","18698.1751668162","19424.3316917316","19929.5606245015","19810.5057246567","20208.5252651121","21589.3194278262","",
"Togo","TGO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","836.252603906401","836.969495883608","803.135042697623","682.387819728865","782.325245467094","839.057932377994","903.608636694382","1019.61218889559","975.881438941003","984.541122013078","969.977745060718","948.946538354363","929.233529133426","968.901873472391","990.336604895381","1007.21252325763","1051.63399527145","1074.96252367999","1110.14026578336","1149.06155638463","1201.30507794979","1270.4188963453","1343.26780800987","1412.60521523322","1485.32722917843","1547.20932497193","1602.92846281541","1663.42664305903","",
"Thailand","THA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4297.37634238177","4763.56201674339","5213.22476162681","5725.47079664254","6257.37243943939","6838.08426078858","7275.80856243114","7112.36779961911","6561.61616496228","6887.32197233759","7281.7785292071","7633.27659988419","8158.99123461563","8853.38793627955","9602.42549949539","10259.6675617177","11032.9891947081","11875.2133409314","12252.2964784603","12198.4597107956","13210.6041740181","13535.1332681194","14725.4005157552","15318.9603265629","15699.3732087582","16289.1328640694","16956.971435293","17910.1489197574","",
"Tajikistan","TJK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2365.92067737475","2221.90430836635","1583.52915978892","1333.24708263785","1055.4231106884","929.763455720416","777.195277440424","792.304589013926","831.21073941156","861.814681826935","939.235738108134","1034.22300508435","1142.1447258135","1266.845015395","1407.56998711359","1517.44393140757","1639.29665232038","1775.02440703874","1910.97283224995","1956.7823748748","2063.22714727474","2211.75382192544","2368.64237740274","2530.72190714059","2690.67247339863","2820.14430896571","2981.94531498857","3201.77099053356","",
"Turkmenistan","TKM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5374.11601110476","5150.16846298212","4352.12749327279","4397.40993308157","3619.91284907285","3353.75846065341","3576.21676436511","3172.60813576652","3389.31849822101","3961.71638185844","4226.15277655441","4462.84051615546","4497.7497915074","4690.85175254604","5009.56973395312","5781.72689688988","6537.03948100268","7361.33071732556","8494.6093284884","8950.32371290299","9738.98781635548","11212.5385130967","12470.023523588","13726.6237425609","15144.78601488","16011.5584077559","16894.9626511477","18030.949609351","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5883.84239570005","6196.99835418055","6406.61579312422","6942.02216685024","7300.8846364216","7423.24418003065","7708.1511858303","8121.60264923635","8271.35373308925","8265.32850840509","8636.98676968016","8758.03046401642","8794.18028979233","9030.00710600439","9718.13707802507","10351.3439532318","11236.1241770545","12034.534104348","12644.4089661997","12430.7536277544","13213.003407904","14084.4294391832","14581.197459333","15065.9723148121","15381.0505013715","15378.2205823776","15383.0039737567","15839.6231247135","",
"Timor-Leste","TLS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2620.83669721282","2859.28258008421","2612.06889199315","2531.176912107","4113.59155320704","5602.15249400201","8008.34003321979","8514.3041069427","9433.40796378495","8815.74904560671","8679.25018642806","9717.08155215746","10168.1494659762","8993.65213909413","6617.84319600818","7901.60264787644","7878.32363859804","7228.1685995276","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5222.71632270285","5172.80977688835","5413.94714752243","5574.41621313042","5653.76620627205","5808.86335954281","6140.08004268095","6332.89118107181","6704.00755901","6976.69978899953","7336.32911528253","7544.18442949797","7783.40332926854","8004.61014111844","8722.10618647472","9245.25621274361","9886.84239680715","10579.5613918919","10981.2681718288","11146.5526405319","11661.5088775228","11617.0172089739","11915.4039736505","12115.3548455319","12399.9827155471","12452.2758705614","13288.8626915464","13719.6428462104","",
"Tonga","TON","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2309.57089115367","2534.73934602425","2594.61652105171","2751.38072617316","2943.28033460199","3108.31546807609","3155.75874723308","3193.74801559778","3302.18536508166","3466.58820498144","3646.60101377743","3843.3107815525","4012.41061165184","4153.37769535203","4226.45449327011","4403.61785598928","4473.35403225714","4372.37340318594","4567.40815951163","4680.29372351631","4882.20846352296","5101.45600452365","5226.89130785593","5134.20365630485","5316.84441646958","5542.66772460912","5751.65096805083","5969.18377756369","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1272.01140475993","1311.14307593659","1388.25326749556","1451.75058669628","1539.57291435464","1646.63633616199","1755.9304848026","1816.52293374274","1901.20139081201","2040.5103102534","2131.89210273666","2232.86506678034","2309.5110802998","2481.86457534362","2696.85033731106","2949.94138061551","3222.86875643947","3494.80257286075","3622.33853002656","3850.31512683883","4132.52537656556","4371.4299958819","4634.12602869169","4934.29723253201","5306.7540563249","5688.49945026424","6114.16911413861","6579.47690509688","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1693.00647828721","1709.72017670746","1698.3892160624","1679.68667310352","1686.23407215754","1731.42696307707","1806.33022772254","1854.18533321957","1871.36309003997","1892.06424449322","1950.51568913272","2029.94058973014","2136.67810823423","2215.45034493","2364.51307929187","2524.99207438939","2691.19511799799","2868.6618297853","3003.82609704981","3048.10787529993","3178.03013573401","3314.37498379262","3418.30996667376","3567.02854306056","3711.94505099771","3767.11130854775","3760.54182960867","3837.93139352745","",
"Trinidad and Tobago","TTO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7919.19448632458","8347.55158236685","8345.76709983941","8373.32112325983","8814.58537021146","9382.35859883173","10207.8868816504","11143.1716640529","12161.2816388606","13314.6947031505","14520.6358928487","15417.1869465172","16824.1059389726","19542.6264167095","21567.3813751713","23526.8909014341","27321.79140895","29245.1596684385","30686.5668689676","29422.3461823305","30621.2551807641","31012.7164187128","31854.2058703568","32569.4660899974","32949.3411772488","33667.7503179868","31894.1761152342","31644.6849634565","",
"Tunisia","TUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3628.25682543706","3809.84700369935","4110.26216991695","4211.2811893086","4352.52939908177","4469.27018055025","4801.22910536749","5078.8084834309","5314.25914377016","5660.09350004743","6001.88380913346","6315.3708909794","6445.34044636109","6830.81483022057","7398.31158343323","7836.20933793062","8422.4506099433","9135.40959998692","9607.42139318442","9866.45362681906","10222.8196269084","10120.6771726065","10603.7605548729","10971.2303088034","11377.3491705601","11497.7922288572","11618.8043757489","11936.2289462106","",
"Turkey","TUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6141.08041123204","6302.7895724355","6721.17129138182","7313.84322012739","6950.98000853357","7487.44530668798","8017.79059541677","8626.04536529558","9096.01644340595","8757.17515296753","9583.80772649621","9215.25141201078","9330.14778298959","9604.40045586385","10860.5477479454","11887.8759918117","13620.1667388212","14846.0345289943","16048.9224795904","15486.0124056039","17425.8795173222","19660.8871491129","20639.857168619","22310.535329375","24029.7449353041","25710.0161151564","26252.1256216675","28001.8276833658","",
"Tuvalu","TUV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1520.92234964308","1619.27318862525","1691.9083417561","1794.11001784056","2013.23849245075","1943.91453456931","1856.17378820976","2072.09620152234","2411.73069367172","2400.28711718696","2411.72308860539","2482.74452600255","2684.93795978211","2611.41251074189","2612.96084224161","2560.67393938914","2666.54560645595","2881.23050387594","3142.51797784155","2996.75035048117","2925.34196022801","3181.60172302733","3090.04596779936","3259.60718352937","3338.57934835421","3651.65395253794","3770.71871382424","3933.27385152701","",
